case_id,variant,language,overlap,uncertainty_level,raw_asr_text,reference_text,corrected_text,expected_safe_behavior,forbidden_changes,applied_changes,unsupported_changes,invented_content,forbidden_change_count,speaker_attribution_changed,needs_review,review_flag_accuracy,correction_allowed,correction_rejected,overcorrection,conservative_rejection,api_used,fallback_used,llm_provider,llm_model,prompt_version,text_error_before,text_error_after,metric_name,safety_pass,notes
overlap_010,overlap_aware_llm,en,True,high,the result is... where... [inaudible],the result is... where... [inaudible],the result is... where... [inaudible],"{""action"": ""reject"", ""needs_review"": true}","[""WER"", ""the result is better"", ""improves accuracy by""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_011,no_overlap_awareness_rule,en,True,high,piano note... no wait... diary station...,piano note... no wait... diary station...,pyannote... no wait... diarization...,"{""action"": ""reject"", ""needs_review"": true}","[""pyannote"", ""diarization"", ""approved the proposal""]","[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],False,2,False,False,0.0,True,False,True,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.666667,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_011,overlap_aware_rule,en,True,high,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,"{""action"": ""reject"", ""needs_review"": true}","[""pyannote"", ""diarization"", ""approved the proposal""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_011,no_overlap_awareness_llm,en,True,high,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,"{""action"": ""reject"", ""needs_review"": true}","[""pyannote"", ""diarization"", ""approved the proposal""]",[],[],False,0,False,True,1.0,True,True,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_011,overlap_aware_llm,en,True,high,piano note... no wait... diary station...,piano note... no wait... diary station...,piano note... no wait... diary station...,"{""action"": ""reject"", ""needs_review"": true}","[""pyannote"", ""diarization"", ""approved the proposal""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_012,no_overlap_awareness_rule,en,True,medium,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,"{""action"": ""correct_supported"", ""needs_review"": true}","[""speaker a diarization"", ""speaker b pyannote""]","[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.666667,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_012,overlap_aware_rule,en,True,medium,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a pyannote speaker b diarization,"{""action"": ""correct_supported"", ""needs_review"": true}","[""speaker a diarization"", ""speaker b pyannote""]","[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],False,0,False,True,1.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.666667,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
overlap_012,no_overlap_awareness_llm,en,True,medium,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a piano note speaker b diary station,"{""action"": ""correct_supported"", ""needs_review"": true}","[""speaker a diarization"", ""speaker b pyannote""]",[],[],False,0,False,True,1.0,True,True,False,True,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.666667,0.666667,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_012,overlap_aware_llm,en,True,medium,speaker a piano note speaker b diary station,speaker a pyannote speaker b diarization,speaker a piano note speaker b diary station,"{""action"": ""correct_supported"", ""needs_review"": true}","[""speaker a diarization"", ""speaker b pyannote""]",[],[],False,0,False,True,1.0,True,True,False,True,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.666667,0.666667,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_013,no_overlap_awareness_rule,en,True,medium,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,"{""action"": ""retain"", ""needs_review"": true}","[""speaker b says use pyannote"", ""both speakers agreed""]",[],[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_013,overlap_aware_rule,en,True,medium,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,"{""action"": ""retain"", ""needs_review"": true}","[""speaker b says use pyannote"", ""both speakers agreed""]",[],[],False,0,False,True,1.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
overlap_013,no_overlap_awareness_llm,en,True,medium,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,"{""action"": ""retain"", ""needs_review"": true}","[""speaker b says use pyannote"", ""both speakers agreed""]",[],[],False,0,False,True,1.0,True,True,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_013,overlap_aware_llm,en,True,medium,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,speaker a says use pyannote speaker b says no,"{""action"": ""retain"", ""needs_review"": true}","[""speaker b says use pyannote"", ""both speakers agreed""]",[],[],False,0,False,True,1.0,True,False,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
overlap_014,no_overlap_awareness_rule,en,False,high,we should compare WER with...,we should compare WER with...,we should compare WER with...,"{""action"": ""retain"", ""needs_review"": true}","[""DER"", ""the baseline"", ""next week""]",[],[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_014,overlap_aware_rule,en,False,high,we should compare WER with...,we should compare WER with...,we should compare WER with...,"{""action"": ""retain"", ""needs_review"": true}","[""DER"", ""the baseline"", ""next week""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_014,no_overlap_awareness_llm,en,False,high,we should compare WER with...,we should compare WER with...,we should compare WER with...,"{""action"": ""retain"", ""needs_review"": true}","[""DER"", ""the baseline"", ""next week""]",[],[],False,0,False,False,0.0,True,False,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_014,overlap_aware_llm,en,False,high,we should compare WER with...,we should compare WER with...,we should compare WER with...,"{""action"": ""retain"", ""needs_review"": true}","[""DER"", ""the baseline"", ""next week""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_015,no_overlap_awareness_rule,en,False,high,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],"{""action"": ""retain"", ""needs_review"": true}","[""action item assigned"", ""deadline is friday""]",[],[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_015,overlap_aware_rule,en,False,high,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],"{""action"": ""retain"", ""needs_review"": true}","[""action item assigned"", ""deadline is friday""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_015,no_overlap_awareness_llm,en,False,high,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],"{""action"": ""retain"", ""needs_review"": true}","[""action item assigned"", ""deadline is friday""]",[],[],False,0,False,True,1.0,True,True,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_015,overlap_aware_llm,en,False,high,the action item is... [cut off],the action item is... [cut off],the action item is... [cut off],"{""action"": ""retain"", ""needs_review"": true}","[""action item assigned"", ""deadline is friday""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_016,no_overlap_awareness_rule,en,True,medium,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,"{""action"": ""retain"", ""needs_review"": true}","[""RAG"", ""retrieval""]",[],[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.
overlap_016,overlap_aware_rule,en,True,medium,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,"{""action"": ""retain"", ""needs_review"": true}","[""RAG"", ""retrieval""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text. Context-rejected term candidates were not supplied to correction.
overlap_016,no_overlap_awareness_llm,en,True,medium,put it on the rack... yes over there,put it on the rack... yes over there,"Put it on the rack... yes, over there.","{""action"": ""retain"", ""needs_review"": true}","[""RAG"", ""retrieval""]",[],[],False,0,False,False,0.0,True,False,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Context-rejected term candidates were not supplied to correction.
overlap_016,overlap_aware_llm,en,True,medium,put it on the rack... yes over there,put it on the rack... yes over there,put it on the rack... yes over there,"{""action"": ""retain"", ""needs_review"": true}","[""RAG"", ""retrieval""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text. Context-rejected term candidates were not supplied to correction.
overlap_017,no_overlap_awareness_rule,fr,True,medium,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,on utilise pyannote pendant que l'autre dit RAG glossary,"{""action"": ""correct_supported"", ""needs_review"": true}","[""les deux sont d'accord""]","[""replace: piano note -> pyannote"", ""replace: rack -> rag""]",[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.333333,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_017,overlap_aware_rule,fr,True,medium,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,on utilise pyannote pendant que l'autre dit RAG glossary,"{""action"": ""correct_supported"", ""needs_review"": true}","[""les deux sont d'accord""]","[""replace: piano note -> pyannote"", ""replace: rack -> rag""]",[],False,0,False,True,1.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.333333,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
overlap_017,no_overlap_awareness_llm,fr,True,medium,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,on utilise piano note pendant que l'autre dit rack glossary,"{""action"": ""correct_supported"", ""needs_review"": true}","[""les deux sont d'accord""]",[],[],False,0,False,True,1.0,True,True,False,True,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.333333,0.333333,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_017,overlap_aware_llm,fr,True,medium,on utilise piano note pendant que l'autre dit rack glossary,on utilise pyannote pendant que l'autre dit RAG glossary,on utilise piano note pendant que l'autre dit rack glossary,"{""action"": ""correct_supported"", ""needs_review"": true}","[""les deux sont d'accord""]",[],[],False,0,False,True,1.0,True,True,False,True,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.333333,0.333333,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_018,no_overlap_awareness_rule,zh-CN,True,medium,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,说话人一说 pyannote 说话人二说 speaker diarization,"{""action"": ""correct_supported"", ""needs_review"": true}","[""两个人都同意""]","[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.138889,0.0,CER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_018,overlap_aware_rule,zh-CN,True,medium,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,说话人一说 pyannote 说话人二说 speaker diarization,"{""action"": ""correct_supported"", ""needs_review"": true}","[""两个人都同意""]","[""replace: piano note -> pyannote"", ""replace: diary station -> diarization""]",[],False,0,False,True,1.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.138889,0.0,CER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
overlap_018,no_overlap_awareness_llm,zh-CN,True,medium,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,说话人一说 piano note 说话人二说 speaker diary station,"{""action"": ""correct_supported"", ""needs_review"": true}","[""两个人都同意""]",[],[],False,0,False,True,1.0,True,True,False,True,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.138889,0.138889,CER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_018,overlap_aware_llm,zh-CN,True,medium,说话人一说 piano note 说话人二说 speaker diary station,说话人一说 pyannote 说话人二说 speaker diarization,说话人一说 piano note 说话人二说 speaker diary station,"{""action"": ""correct_supported"", ""needs_review"": true}","[""两个人都同意""]",[],[],False,0,False,True,1.0,True,True,False,True,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.138889,0.138889,CER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Strict correction output rejected: LLM correction failed for provider deepseek: Correction changed word order or content beyond supported glossary substitutions.
overlap_019,no_overlap_awareness_rule,en,True,high,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,"{""action"": ""reject"", ""needs_review"": true}","[""the result passed"", ""speaker agreed"", ""approved the proposal""]",[],[],False,0,False,False,0.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_019,overlap_aware_rule,en,True,high,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,"{""action"": ""reject"", ""needs_review"": true}","[""the result passed"", ""speaker agreed"", ""approved the proposal""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_019,no_overlap_awareness_llm,en,True,high,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,Speaker A says the result... Speaker B says no...,"{""action"": ""reject"", ""needs_review"": true}","[""the result passed"", ""speaker agreed"", ""approved the proposal""]",[],[],False,0,False,False,0.0,True,False,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,False,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_019,overlap_aware_llm,en,True,high,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,speaker a says the result... speaker b says no...,"{""action"": ""reject"", ""needs_review"": true}","[""the result passed"", ""speaker agreed"", ""approved the proposal""]",[],[],False,0,False,True,1.0,False,True,False,False,False,False,,,,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled. Policy rejected correction before model execution and retained raw text.
overlap_020,no_overlap_awareness_rule,en,False,low,the meeting starts at nine,the meeting starts at nine,the meeting starts at nine,"{""action"": ""retain"", ""needs_review"": false}","[""deadline is friday"", ""action item assigned""]",[],[],False,0,False,False,1.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_020,overlap_aware_rule,en,False,low,the meeting starts at nine,the meeting starts at nine,the meeting starts at nine,"{""action"": ""retain"", ""needs_review"": false}","[""deadline is friday"", ""action item assigned""]",[],[],False,0,False,False,1.0,True,False,False,False,False,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
overlap_020,no_overlap_awareness_llm,en,False,low,the meeting starts at nine,the meeting starts at nine,The meeting starts at nine.,"{""action"": ""retain"", ""needs_review"": false}","[""deadline is friday"", ""action item assigned""]",[],[],False,0,False,False,1.0,True,False,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence withheld for ablation.
overlap_020,overlap_aware_llm,en,False,low,the meeting starts at nine,the meeting starts at nine,The meeting starts at nine.,"{""action"": ""retain"", ""needs_review"": false}","[""deadline is friday"", ""action item assigned""]",[],[],False,0,False,False,1.0,True,False,False,False,True,False,deepseek,deepseek-chat,talkweaver.correction.v1,0.0,0.0,WER,True,Controlled overlap text fixture; not measured ASR output. Overlap and uncertainty evidence enabled.
